# G4Cosmic CORSIKA text .dat shower list
# event_id corsika_id x_m y_m z_m px_GeV py_GeV pz_GeV time_ns
# primary=proton energyMode=powerLaw spectralIndex=2.7
272 3 -0.60609951 0.56099875 1.9 258.266 140.20713 -592.7182 24.835967
272 3 -0.50253529 0.59449944 1.9 47.163371 8.2452826 -31.025312 34.575236
272 2 -0.47302002 0.93108011 1.9 -4.7406209 2.2231527 -5.1596039 32.088381
272 2 -0.39379232 0.70928904 1.9 -1.8581056 -1.4182598 -3.8370667 5.2482231
273 14 0.56124207 0.65194727 1.9 388.38843 383.01697 -320.89 24.841053
273 14 0.59822141 0.49378099 1.9 -0.79246575 0.53778389 -0.7611234 2.6097214
274 14 0.18810922 0.10811107 1.9 -36.067822 -96.062323 -460.21529 17.260034
274 1 0.55974455 -0.2289504 1.9 -1.8022674 0.14585845 -6.2724 41.498988
274 3 0.42979932 -0.23786961 1.9 -4.2494926 4.2665528 -8.2135025 4.3385342
274 14 0.55040607 -0.27544136 1.9 0.032103632 0.21833326 -0.16522557 35.958104
274 6 0.6453539 -0.32724961 1.9 0.4925043 0.0094276509 -0.62576874 42.968464
275 14 0.42613287 -0.23113438 1.9 -271.07493 -189.89902 -508.07802 22.471146
275 3 0.29561578 -0.28622084 1.9 -67.403631 -46.008744 -78.278355 47.44115
275 6 0.316015 0.020301071 1.9 -18.481933 -19.332287 -20.28222 16.839558
275 14 0.56290829 -0.34096103 1.9 -0.94332667 -1.1601711 -1.6565578 20.073959
275 6 0.30673798 0.22352593 1.9 0.20803187 -0.31949946 -0.64499941 17.067395
275 6 0.37716983 -0.24108184 1.9 -0.19071455 -0.019544618 -0.19639659 31.923019
276 14 0.29030568 0.18900797 1.9 -855.42959 462.01008 -2939.2171 33.400581
276 5 -0.048140042 0.10188952 1.9 2.7551984 -9.2514093 -8.6103263 21.388089
276 6 -0.16644192 0.28032495 1.9 -12.735606 4.9039268 -14.79783 3.1844558
276 13 -0.012100511 0.55822319 1.9 -2.3949589 4.2585658 -6.5134177 11.74115
276 6 0.24434718 0.51175895 1.9 -85.327273 -449.39646 -575.87858 24.040565
276 14 -0.21374848 0.038883445 1.9 0.95535147 0.70429789 -1.6559481 8.7438718
277 14 0.072692682 0.31388297 1.9 -201.46278 630.84728 -461.05934 43.65754
277 14 0.11443484 0.53127908 1.9 2.1723888 -2.070948 -3.2704756 21.437613
277 13 0.17440583 0.19983305 1.9 71.471529 -45.746498 -54.219795 47.312058
278 14 -0.8212028 -0.22836026 1.9 54.995147 -204.65442 -334.05399 33.769701
278 2 -0.52772073 -0.21815384 1.9 -126.43407 8.2233959 -98.011149 2.1030603
278 14 -0.37599364 -0.2982357 1.9 0.7572873 0.66370323 -0.5827055 15.695009
278 6 -0.25802503 -0.20778818 1.9 -0.18500455 -0.12427249 -0.2514876 31.723827
278 6 -0.096268362 -0.28447018 1.9 -90.153389 -2.5999228 -91.081389 2.2078217
278 2 -0.34178984 -0.18625944 1.9 0.11120487 0.044192747 -0.10709902 2.326043
279 14 0.52488525 -0.36191141 1.9 -594.49303 -6.6071753 -423.81798 49.428383
279 13 0.21380022 -0.079357535 1.9 7.0410637 10.642278 -12.707226 29.767633
279 6 0.29051676 -0.21261133 1.9 -0.80444259 -1.583093 -1.4472485 27.841329
279 13 0.34708643 -0.24703809 1.9 34.995941 80.784537 -359.77004 19.006893
279 2 0.46523141 -0.2023585 1.9 -0.17795198 -0.1449575 -0.41690569 33.985432
279 3 0.39820413 -0.16138784 1.9 2.8582321 -5.9403298 -5.2331154 7.5213151
279 3 0.44616067 -0.34891481 1.9 -52.673544 20.824162 -48.300352 26.91822
280 14 -0.050872137 -0.12742548 1.9 730.54284 211.40245 -655.17886 34.179646
280 1 -0.17957282 0.059466343 1.9 2.8318909 -56.689917 -55.360846 47.134689
280 5 -0.2122415 -0.38634644 1.9 1.9044781 -1.4012259 -4.4942963 12.642532
281 14 0.56017607 0.44682289 1.9 -94.078662 264.73651 -234.61708 39.957809
281 14 0.22550009 0.45647665 1.9 -0.25222067 0.086744938 -0.54040127 17.958304
281 3 0.37182823 0.34541432 1.9 -0.031398361 -0.12785223 -0.09859258 7.258769
281 2 0.23641625 0.25985862 1.9 43.477364 52.393527 -123.16802 3.927205
282 14 -0.38516959 -0.3288265 1.9 -162.43506 -114.10681 -303.50991 9.7713821
282 5 -0.29904079 -0.59709403 1.9 -0.34323036 0.028888373 -0.43146572 47.704116
282 13 -0.51479938 -0.39107089 1.9 -6.9352923 -31.986222 -45.902988 44.285781
282 2 -0.49596863 -0.62572996 1.9 3.1209616 -0.31155663 -2.6498936 41.737621
282 5 -0.41822261 -0.42848483 1.9 -0.67858494 1.3475539 -0.97919954 15.851864
282 13 -0.64392554 -0.52209112 1.9 7.0085091 -5.1650883 -50.264162 41.314963
283 14 0.50331211 -0.090616359 1.9 -537.30551 456.19199 -1368.104 44.735465
283 1 0.33893314 0.1167323 1.9 -1.1715654 -1.3418348 -4.1132811 29.783316
283 13 0.22609824 -0.25886567 1.9 -118.78578 144.73449 -110.71166 14.18835
283 1 0.45907915 -0.17741021 1.9 24.884469 -0.92076629 -196.43344 33.411644
283 3 0.14942254 -0.035101691 1.9 0.31535177 0.20687582 -0.27677708 44.457187
284 14 -0.74174859 0.32870077 1.9 611.94157 -23.563472 -647.51844 38.868927
284 1 -0.43941526 0.095144973 1.9 0.81801137 -0.86828112 -1.3022314 41.448755
284 3 -0.40827784 0.10193993 1.9 -2.1626045 -3.6370185 -4.8571669 32.072028
284 2 -0.51125087 -0.063362976 1.9 1.1948527 4.6775957 -8.8404372 16.733305
284 6 -0.22621068 -0.11643508 1.9 3.0644426 2.6403028 -4.0431469 36.007169
285 14 0.76265612 -0.664517 1.9 339.63134 -145.66983 -235.60537 37.86533
285 1 0.43870193 -0.388774 1.9 -1.6371193 2.5552845 -3.6855277 48.435299
285 5 0.55772205 -0.17441419 1.9 -1.6578826 -5.2680833 -15.864909 48.371846
285 1 0.5882851 -0.35948339 1.9 1.3231954 -1.2013843 -1.9190217 43.87341
286 14 0.29480475 -0.39440463 1.9 333.99564 -73.758611 -443.41519 15.412068
286 3 0.13042078 -0.42082745 1.9 -0.55937812 -0.36851202 -1.4396226 8.7150675
286 2 -0.0019894525 -0.53579435 1.9 0.53332963 31.105565 -31.700399 34.28019
286 2 -0.067403005 -0.41058861 1.9 56.235313 -121.2159 -165.32716 39.707177
287 14 0.035475372 -0.40625254 1.9 -201.97702 -112.22488 -530.35103 18.792992
287 14 -0.19415878 -0.24503147 1.9 -6.9602815 2.8843691 -9.347805 11.331265
287 1 0.27332164 -0.15840039 1.9 -1.1413709 -2.3577987 -5.6071531 26.059107
287 14 0.22987156 -0.2385509 1.9 14.206243 -12.384484 -52.604467 6.4984877
287 2 0.098981876 -0.32644959 1.9 -82.542327 -100.83653 -85.067887 30.8927
287 14 0.19340374 -0.24523046 1.9 131.29489 -15.291573 -238.10645 1.0541645
287 14 0.0077806066 -0.5151417 1.9 0.032738641 -0.0068297259 -0.16278138 17.363197
287 3 0.28386581 0.01415441 1.9 0.030894911 0.89507982 -2.7324558 37.056744
288 14 0.48232906 -0.72541253 1.9 -208.60585 -271.01461 -271.64975 11.534863
288 13 0.41532479 -0.92923494 1.9 6.6100622 6.1184033 -50.975621 47.62594
288 3 0.51322451 -0.53374407 1.9 0.35240831 0.085956211 -0.29833951 10.028716
288 1 0.33139847 -0.62538273 1.9 -0.081643062 0.062577211 -0.15766006 31.704001
288 5 0.56042101 -0.53989016 1.9 0.096681433 0.20309995 -0.26813964 22.748601
288 3 0.33391924 -0.60172976 1.9 0.068035345 0.079969766 -0.078242669 16.271708
288 14 0.34539221 -0.50991889 1.9 1.5064046 0.82694228 -1.219811 18.744858
288 14 0.57191938 -0.47875845 1.9 4.7111473 1.9831407 -4.2852128 22.204905
289 14 0.55658516 -0.23946236 1.9 -219.98686 63.443578 -319.84861 41.67651
289 2 0.35021775 -0.33072075 1.9 -0.78969896 0.54322828 -0.84097359 31.890772
289 2 0.35954381 -0.69600518 1.9 -2.2278841 1.9620047 -1.973217 35.400514
289 5 0.31891294 -0.24025641 1.9 0.40023726 -0.46497274 -2.1268008 17.859327
289 5 0.59407891 -0.67213032 1.9 9.6721558 -13.948451 -106.62142 2.6147421
289 1 0.48065642 -0.54339798 1.9 -5.4036606 3.596959 -9.7200225 5.7113906
289 3 0.46549804 -0.61621939 1.9 1.171423 8.1466754 -11.897425 47.690915
290 14 -0.27261905 -0.35403999 1.9 -264.76237 169.03509 -581.60327 29.689164
290 14 -0.28501658 -0.13706904 1.9 -0.04192182 -0.21540982 -0.13985534 48.229553
290 3 -0.20614718 -0.15566754 1.9 -4.3718738 3.0744099 -9.131247 13.499076
290 2 -0.31579847 -0.25859033 1.9 15.109172 -6.6072734 -35.336074 31.002031
291 14 -0.15640806 0.16207829 1.9 -155.20962 175.25013 -391.56606 33.765814
291 5 -0.34257629 0.2750649 1.9 -0.064782219 0.023540979 -0.29878007 32.933303
291 6 -0.31343095 0.34409004 1.9 0.047274353 -0.032771076 -0.65482322 45.371467
291 3 -0.49215961 0.31475044 1.9 -0.19656528 0.023823315 -0.52005959 23.854575
291 6 -0.30888017 0.21812437 1.9 0.020819468 0.78747406 -2.0816336 15.886635
291 2 -0.58345673 0.48799294 1.9 -17.89964 -23.950529 -29.689416 5.9968959
292 14 -0.25950343 -0.77087765 1.9 -63.574355 -77.906646 -468.1672 22.537258
292 5 -0.14047035 -0.66727191 1.9 -56.54191 -5.0268508 -151.83246 42.918033
292 5 0.16267933 -0.63881646 1.9 1.2630775 0.1019519 -0.84566027 2.7284167
292 3 -0.28363716 -0.66773433 1.9 2.8515263 -7.5329265 -4.8975022 27.54422
292 1 -0.18365088 -0.61984643 1.9 10.127408 3.2404137 -26.056236 36.490086
293 14 0.61547287 0.46749835 1.9 76.818484 366.24169 -451.21946 6.9377536
293 2 0.60486715 0.3248271 1.9 37.866026 31.279244 -44.269888 18.978231
293 1 0.33652363 0.62283381 1.9 -1.3449167 -1.6536794 -2.7084454 48.238901
293 13 0.45878583 0.29793573 1.9 138.38327 40.822322 -149.42943 1.3500418
293 5 0.42151841 0.23649084 1.9 0.028701467 0.039589527 -0.25754604 15.576284
293 2 -0.0066069948 0.42144928 1.9 -2.5966084 -5.2156576 -4.7163051 7.1349382
293 6 0.22410821 0.4105628 1.9 -26.818233 75.041388 -133.97467 39.544774
294 14 0.14573202 -0.094347379 1.9 225.93406 100.91088 -377.84414 19.719593
294 5 0.27855861 -0.27066071 1.9 2.0877818 -5.8573734 -3.6461829 27.605412
294 5 0.12289909 -0.24023203 1.9 -0.7740117 -0.8949519 -1.1375351 15.503187
294 5 0.35095985 -0.20924242 1.9 -42.879254 -65.825012 -86.382163 22.621046
294 14 0.44669992 -0.40773573 1.9 -0.36881756 -0.60604207 -0.75140201 9.6264098
295 14 -0.19824149 -0.25414059 1.9 -213.62467 -429.44695 -532.79157 0.46441541
295 13 -0.37177008 -0.31887586 1.9 175.20899 25.620968 -221.00698 19.348487
295 14 -0.35474511 -0.24484201 1.9 -32.500623 -33.307139 -106.01832 21.892149
295 3 -0.47957564 -0.19124811 1.9 -235.34661 64.304735 -237.2206 32.296783
295 6 -0.54731616 -0.44721042 1.9 0.17856724 -2.1166093 -3.6151829 7.6498664
295 3 -0.45425377 -0.2209923 1.9 309.02434 -74.552012 -185.03169 12.378893
296 14 0.090843049 0.4243468 1.9 -197.28925 -210.94249 -243.71469 26.956782
296 13 -0.25814599 0.40484105 1.9 -0.56561926 -0.60635289 -0.61231088 47.665686
296 1 -0.28508641 0.076457636 1.9 -0.33281212 0.29476115 -0.28146982 44.339549
296 2 -0.16118634 0.33887889 1.9 -0.28863526 -0.37615098 -0.58457333 31.744888
296 1 -0.10117415 -0.032989933 1.9 -0.027001798 -0.0063549525 -0.24883876 28.450827
296 2 -0.13113117 0.14258229 1.9 0.17712357 -1.2302561 -0.8022924 36.078404
297 14 0.4653891 -0.6060642 1.9 126.45156 155.73382 -385.19829 4.1464335
297 14 0.33918695 -0.65837299 1.9 51.818474 -10.583465 -49.224294 47.815146
297 13 0.3829732 -0.53331219 1.9 -4.3484116 1.0166504 -3.2105388 47.340636
297 6 0.45105367 -0.49100894 1.9 -14.970333 -2.6061084 -10.601521 49.388649
297 6 0.34892621 -0.59787717 1.9 -1.780777 2.3186647 -2.5535495 33.340803
298 14 -0.0071253877 0.36584901 1.9 -1362.2969 -1685.8518 -1878.1339 18.647817
298 14 0.10198458 0.72066347 1.9 285.09448 214.30859 -587.51652 0.45082673
298 3 -0.10881897 0.50017683 1.9 -0.063294923 -2.2546751 -1.4407863 36.096515
298 2 -0.0031693222 0.32532716 1.9 -61.49898 87.895599 -68.328064 15.135149
298 14 0.044152658 0.32516438 1.9 -86.030407 87.980299 -148.52946 34.486674
298 14 0.03755768 0.4634341 1.9 -0.18437365 0.072945079 -1.1051942 45.004445
299 14 -0.56071006 0.012415965 1.9 2.4851538 -314.09246 -222.48555 38.267277
299 13 -0.0025723127 0.079164275 1.9 -9.0756753 16.87246 -19.61781 31.852286
300 14 -0.44549668 0.060971983 1.9 138.13907 -71.85435 -453.95693 17.709747
300 6 -0.34656764 0.46202365 1.9 29.470609 -32.48469 -31.075213 27.538232
300 3 -0.40868013 0.19394755 1.9 -66.288068 -30.67522 -101.73865 41.592677
300 5 -0.27081708 0.27696153 1.9 -11.957559 -0.42826957 -8.298489 1.7246668
300 3 -0.30171108 0.058760185 1.9 -1.6553726 2.8860758 -2.5766096 6.6209448
300 3 -0.30262929 0.48557808 1.9 5.6810876 -163.82703 -134.95738 2.5322412
300 2 -0.34290659 0.38291383 1.9 -0.82067647 -0.73013946 -3.1501249 46.211145
301 14 0.20598844 -0.0021935015 1.9 151.20677 -752.60878 -585.21383 24.455281
301 1 0.23612785 -0.2505844 1.9 -26.879454 -17.256549 -30.022 39.507773
301 13 0.36021851 -0.29180932 1.9 5.0086958 26.5506 -92.431447 16.424366
301 1 0.20413333 -0.16286097 1.9 -0.13278385 -0.20502462 -0.38551574 32.726427
301 3 0.053543297 0.016972432 1.9 0.92184968 -0.65725864 -1.4546725 37.262185
301 1 0.14029031 0.01258955 1.9 -82.458405 -83.50225 -167.74802 27.36923
302 14 0.078181162 -0.45997858 1.9 -440.26183 -244.27115 -1466.5052 8.0717117
302 3 0.24693668 -0.10151604 1.9 15.682869 -27.088604 -35.20862 41.971073
302 1 0.11376816 -0.19074438 1.9 128.40287 -265.05442 -404.54499 33.599629
302 5 0.19197435 -0.45548032 1.9 174.509 531.72812 -377.66907 37.261815
302 5 0.086555709 -0.26989526 1.9 15.313959 38.624087 -32.533654 49.011236
302 3 0.022643072 -0.32116056 1.9 -34.026223 8.5047451 -23.319336 23.489177
302 3 0.24014824 -0.58806494 1.9 -15.397133 39.315452 -32.138193 18.087341
303 14 -0.36481356 -0.066295588 1.9 -559.05723 -187.97424 -633.41003 30.644485
303 1 -0.35499861 0.1400192 1.9 19.357987 22.926276 -26.570027 11.06418
303 3 -0.25366559 0.34142297 1.9 9.7999897 5.6658179 -30.163483 21.923924
303 14 -0.092478467 0.26254361 1.9 27.102997 -177.56134 -198.23769 32.639328
303 1 -0.19852852 0.15764082 1.9 -2.7953299 3.4298051 -12.489741 49.251377
304 14 -0.25338665 0.081276332 1.9 -334.37704 538.36232 -694.22144 19.596575
304 13 -0.20657336 0.10462733 1.9 -0.035968199 0.58244684 -0.52298188 29.046438
304 13 -0.12412622 0.096725356 1.9 -1.3431143 0.43562412 -1.1101942 37.861962
304 1 -0.30404481 0.064780422 1.9 -0.048628628 -1.0596526 -1.8665616 36.815302
304 13 -0.24956773 -0.076676025 1.9 -0.049771027 -0.98088729 -1.2216206 32.212662
304 13 -0.40848535 0.087980082 1.9 2.9110189 -4.2364285 -3.2765948 37.158576
305 14 -0.63122371 -0.44263627 1.9 -354.45657 885.06994 -931.1182 44.131906
305 14 -0.48160957 -0.30791191 1.9 -227.20994 178.57546 -397.79955 39.028582
305 14 -0.079348679 -0.34640434 1.9 6.2491674 5.4961719 -6.4332317 5.3502276
305 1 -0.70037785 -0.37772104 1.9 6.2545565 -12.035569 -24.08791 26.047568
306 14 0.28219627 -0.28729303 1.9 -310.43337 -246.55359 -348.22516 17.467265
306 1 0.39189837 -0.16881136 1.9 -8.9682362 49.548913 -48.280966 24.689814
306 3 0.70202258 -0.44357834 1.9 -0.48920591 0.030270518 -0.62650973 48.155982
306 3 0.34423247 -0.0064946859 1.9 0.014173758 0.13948885 -0.1137507 45.672757
307 14 -0.75813664 0.33973207 1.9 424.37079 -145.14581 -391.19058 10.051886
307 14 -0.45119421 0.41200406 1.9 0.0063875799 -0.028373168 -0.28676551 20.695943
307 6 -0.83880336 0.25051545 1.9 7.9244106 -13.785027 -11.591215 46.772797
308 14 0.31153493 0.163646 1.9 -42.174745 -342.37172 -529.53067 37.996934
308 5 0.24752239 0.15977582 1.9 94.419808 -45.029444 -225.47812 35.41192
308 2 0.013494556 0.61446487 1.9 6.1614605 -13.465779 -26.435737 2.4663958
309 14 -0.47124336 -0.3559579 1.9 4117.8324 -1999.267 -2924.372 2.8149946
309 6 -0.30970815 -0.45583019 1.9 -237.36117 19.447249 -221.4099 30.305511
309 3 -0.2981812 -0.068224306 1.9 -16.19211 18.680043 -24.135455 8.1042562
309 3 0.06483675 -0.16140269 1.9 0.3660616 26.207559 -15.67378 44.485901
309 3 -0.30971299 -0.013829473 1.9 10.611265 29.713424 -55.611644 21.062183
309 2 0.048193445 -0.31460059 1.9 31.164501 -1385.9296 -1644.6858 16.513264
309 1 -0.15484283 -0.19394111 1.9 -6.7411443 -6.2393849 -9.8740179 38.859082
310 14 -0.21190374 -0.50348173 1.9 -376.48334 213.92799 -310.55977 38.613196
310 1 -0.46318068 -0.18623085 1.9 0.59570375 -0.57284943 -0.57696444 30.048162
310 6 -0.42138223 -0.43794697 1.9 0.36123529 -0.02288357 -0.36886522 35.156519
310 14 -0.21391825 -0.33593799 1.9 5.5938302 17.049097 -43.076535 10.575323
310 2 -0.26906055 -0.19647068 1.9 -91.969273 -61.924643 -217.36149 48.288988
310 1 -0.16053415 -0.71458633 1.9 5.9666074 -17.212255 -26.210123 10.09808
310 2 -0.36187488 -0.52551086 1.9 36.30864 18.375835 -32.64097 44.817728
310 13 -0.14769892 -0.89581665 1.9 14.758013 -5.6215357 -11.110447 11.552472
311 14 -0.44714936 -0.59509643 1.9 448.48246 281.07366 -1018.3536 38.808643
311 6 -0.39542174 -0.76287645 1.9 0.060459791 3.1795085 -7.6519218 12.580142
311 2 -0.26203348 -0.41793498 1.9 0.057984486 -0.36383596 -1.3828611 42.219482
311 6 -0.69835837 -0.59608787 1.9 -1.8772415 -0.11000867 -2.9269649 10.912895
311 6 -0.41589045 -0.50386005 1.9 100.28708 -2.8872881 -273.46373 45.220689
311 6 -0.45505583 -0.28970728 1.9 -183.90437 238.71893 -197.85922 5.4142369
312 14 -0.61292371 -0.11684581 1.9 28.514706 190.62866 -367.22179 36.932886
312 14 -0.21980086 -0.40275001 1.9 0.33815276 0.13542478 -0.40876591 3.2354704
312 2 -0.34133435 -0.4016395 1.9 -2.0899502 -1.8681815 -2.6595963 47.709356
312 14 -0.44396698 -0.76817687 1.9 1.533625 -3.0643761 -2.0755959 38.009779
313 14 -0.010927703 0.32128496 1.9 -481.46846 572.96949 -821.34304 23.352116
313 1 -0.24655742 0.17319619 1.9 151.53411 62.221656 -143.06915 48.139392
313 1 0.10550898 0.18716109 1.9 38.665007 18.929658 -62.245417 3.9842138
313 1 -0.22328514 0.01496855 1.9 -23.837784 -7.8369125 -16.318789 45.06417
313 1 -0.13054363 0.3587817 1.9 -0.3404854 3.4573508 -2.3063576 34.405358
313 2 -0.13062476 0.20936183 1.9 255.01011 228.67016 -265.79709 36.74196
313 6 -0.17171039 0.20235565 1.9 -150.53288 -140.00699 -144.69622 22.129966
314 14 -0.40108466 0.19429982 1.9 199.35497 228.08572 -213.86923 15.800024
314 13 -0.44062266 0.38740196 1.9 0.81227866 0.79875771 -0.82417053 27.939817
314 3 -0.33973831 0.2755573 1.9 0.58219124 0.44556782 -0.63571754 41.659141
314 14 -0.25890978 0.20444851 1.9 -61.101204 95.213635 -89.147986 4.1230429
314 5 -0.3250137 0.16485798 1.9 -0.039675648 -0.16000576 -0.18546777 23.011434
314 2 -0.46853899 0.34452791 1.9 49.076657 -61.398403 -82.250119 15.722172
314 2 -0.22641518 0.33615105 1.9 0.035725122 -0.018048911 -0.21725443 40.676403
314 13 -0.2653725 0.023907171 1.9 -12.081802 -0.12676384 -96.375685 18.230243
315 14 -0.52631244 0.36432138 1.9 -175.04273 -201.67583 -228.43869 32.098003
315 13 -0.41524323 0.29188922 1.9 -2.9632266 8.4740574 -5.3541571 22.982019
315 13 -0.63129575 0.51515097 1.9 47.449049 21.071339 -57.29549 12.755162
316 14 -0.52504195 -0.083361921 1.9 90.641197 -179.76376 -292.7028 2.6389077
316 2 -0.22895144 -0.048612037 1.9 0.22119379 -0.22867488 -0.29414668 18.836783
316 1 -0.20500509 -0.014511915 1.9 -2.1376667 -6.7422158 -4.4416346 33.358073
317 14 0.17215649 0.44262214 1.9 261.79468 127.26464 -367.21002 32.799279
317 2 0.12732167 0.52120037 1.9 0.13421373 0.10612357 -0.9699239 40.451062
317 14 0.23150427 0.2461938 1.9 -5.7325325 -27.211601 -18.411672 31.328672
317 1 0.37437262 0.59525614 1.9 -0.60551703 -3.084058 -4.4439345 20.917978
317 1 0.19845894 0.33161767 1.9 -11.764275 -13.450139 -12.970792 14.578687
318 14 -0.89851725 -0.26308942 1.9 58.162397 49.029668 -866.85184 11.020742
318 3 -0.46033503 -0.19152509 1.9 -1.7745315 0.51569892 -1.3159092 38.586577
318 13 -0.74632067 -0.099774867 1.9 -22.845197 6.798034 -15.329845 24.117234
318 13 -0.49324266 -0.12234133 1.9 -7.2086062 -22.545484 -21.164834 11.78212
318 1 -0.63550132 0.075171585 1.9 -0.27849134 0.70930534 -0.80841895 35.684049
318 1 -0.57988821 -0.092464686 1.9 -0.15500626 0.098675145 -0.34389033 17.676596
318 6 -0.3428949 -0.23828641 1.9 0.37047877 0.33347116 -0.3733432 23.608916
318 5 -0.48217838 0.061179551 1.9 35.428668 45.557717 -69.120357 40.820502
319 14 -0.14553642 0.55947668 1.9 180.91128 290.83309 -311.47593 5.8688316
319 1 -0.29883342 0.5348146 1.9 -0.35129133 -0.45164653 -1.9849224 12.297275
319 2 -0.21015133 0.61909819 1.9 -0.035407628 0.094416055 -0.10250926 27.361052
319 1 -0.31686121 0.63770206 1.9 66.636345 147.20003 -102.80475 17.46375
320 14 -0.68075129 -0.34153863 1.9 -172.75264 41.118226 -388.90285 0.24119341
320 13 -0.4383388 -0.035369569 1.9 0.08899974 0.058879316 -0.11518447 32.149565
321 14 -0.60245424 -0.066234942 1.9 -221.58094 -201.76504 -241.25002 47.586889
321 6 -0.6604408 -0.14966123 1.9 22.872872 -6.3501867 -28.189335 24.012761
321 3 -0.28511228 0.22574807 1.9 -0.0028185419 0.052771134 -0.13669507 47.989543
321 3 -0.58574486 -0.084548664 1.9 -0.40912016 -0.51392166 -0.82007346 38.154254
321 6 -0.13861202 -0.1842723 1.9 0.088844992 0.13777902 -0.13692446 7.0774715
322 14 -0.38870902 -0.33896416 1.9 367.64837 237.11362 -387.10646 35.204041
322 13 -0.47012061 -0.62083066 1.9 0.48748812 0.072142177 -0.4038593 28.442842
322 1 -0.6431167 -0.50114498 1.9 -0.10837027 -0.67159263 -3.2805035 41.071275
323 14 -0.51573398 0.30396644 1.9 684.72983 502.55816 -931.79908 41.387778
323 5 -0.37438416 0.20553202 1.9 1.2327332 3.1998792 -4.4018532 22.985582
323 1 -0.24705235 0.43102744 1.9 0.10220148 -4.4687186 -3.6700926 7.977784
323 5 -0.55293489 0.19023352 1.9 -0.2276322 0.26452103 -1.1586532 35.960923
323 5 -0.38542424 0.20982704 1.9 0.89738875 0.62571671 -1.4873394 13.378152
324 14 -0.25529567 0.57390506 1.9 -59.482081 -611.80299 -590.76241 31.76834
324 5 -0.20410155 0.45694967 1.9 3.1650052 -19.358527 -37.094532 18.021661
324 1 -0.19830534 0.41122069 1.9 -0.30337481 0.01160387 -0.44099691 47.907397
324 14 -0.2321743 0.17627059 1.9 -0.17959807 0.06265295 -0.17318001 0.94152525
324 3 -0.29157128 0.4422183 1.9 38.362186 -10.310708 -30.364536 32.425045
325 14 0.55923916 0.19872685 1.9 -248.48912 161.28749 -261.94826 29.520491
325 5 0.50969862 0.025501227 1.9 -0.93038124 0.51712416 -0.99837782 49.074916
325 5 0.41164606 0.25857586 1.9 53.560108 64.131092 -111.92852 24.795086
325 1 0.44579643 0.26594139 1.9 -0.028578008 0.06886859 -0.21809347 26.969546
326 14 0.20491378 0.58157518 1.9 -108.08216 305.95885 -232.06487 2.7149594
326 6 0.21805586 0.29039829 1.9 -1.3307843 -27.382844 -22.032935 5.4864913
326 6 0.21524287 0.21280482 1.9 0.39200934 0.50540646 -1.8684817 49.428948
327 14 -0.38649884 -0.066865862 1.9 118.37452 152.43572 -320.21799 27.297243
327 2 -0.39411799 0.05163678 1.9 -0.095941975 -0.046908559 -0.097087995 8.2409477
327 1 -0.29890172 0.022942504 1.9 0.28333152 -3.3321188 -6.1136474 8.7605652
327 1 -0.15992478 0.034904186 1.9 -2.1178976 2.1547555 -4.8977282 20.60475
327 2 -0.56288074 0.25089638 1.9 48.40312 -92.413142 -150.08271 6.3898004
327 6 -0.39058222 -0.12064307 1.9 -0.027288623 -0.2929355 -0.26095753 42.729687
328 14 0.031209488 -0.39380581 1.9 253.59454 -190.32594 -219.29648 11.381329
328 5 0.033529037 -0.42428428 1.9 7.9337434 -14.707838 -40.950161 30.471348
328 2 -0.10289093 -0.2757393 1.9 -0.42499299 -1.6975632 -1.0137888 43.716624
329 14 -0.10897998 -0.011912018 1.9 487.67576 -330.74926 -658.17624 11.114963
329 5 -0.33546063 -0.16207534 1.9 5.007989 -5.1647631 -14.382467 35.304028
329 3 -0.35739253 -0.55472316 1.9 -1.3966903 -2.9308978 -2.4895197 4.1407029
329 6 -0.21381285 -0.11777917 1.9 -36.398138 -82.803386 -65.205491 14.924316
329 6 -0.15013197 -0.52924253 1.9 0.4093869 -3.2392332 -2.4792598 9.9953686
329 2 -0.048763661 0.081995831 1.9 0.5841864 -0.2437248 -0.41362901 31.455368
329 14 -0.23979064 -0.43988232 1.9 1.7722865 0.90062171 -1.229371 46.178522
329 1 0.079207006 -0.31594527 1.9 15.842664 -22.120754 -24.13242 30.181017
330 14 -0.7372629 -0.15430172 1.9 273.01134 -49.291202 -265.66073 5.8184145
330 5 -0.50995589 -0.49949941 1.9 4.6427878 5.6234083 -91.347175 24.874832
330 13 -0.77631751 -0.38729254 1.9 0.031020881 -0.028874775 -0.10820437 23.017749
331 14 -0.52269365 0.02596878 1.9 -140.08861 -469.05431 -369.55101 49.860403
331 13 -0.36390407 -0.12881506 1.9 -48.526381 52.022957 -44.585997 49.638183
331 5 -0.32995474 -0.4201439 1.9 -0.13402602 -0.09447118 -0.53309983 13.463382
331 6 -0.51759065 -0.098908493 1.9 2.1229095 3.3908346 -2.6503746 11.88364
332 14 -0.11357402 0.64680973 1.9 -56.363909 258.08499 -526.42614 2.9288855
332 5 0.41522602 0.30275788 1.9 -0.22307236 -0.18086675 -0.64462588 32.256192
332 1 0.32013355 0.57433942 1.9 -132.64474 -88.967257 -99.473435 43.691292
332 14 0.065170439 0.31481468 1.9 48.145733 -9.2329075 -37.146507 13.958714
333 14 0.53278785 0.64997793 1.9 -784.54836 -38.022768 -567.89575 40.857613
333 13 0.42210172 0.63483671 1.9 -6.6367088 24.096827 -16.234293 8.2259774
